p10;Departure;01.01.0001 7:32:23;Омск
p300;Departure;01.01.0001 7:33:09;Пермь
p100;Departure;01.01.0001 7:33:49;Москва
p10;Departure;01.01.0001 7:38:16;Омск
p200;Arrival;01.01.0001 7:41:52;Пермь
p300;Arrival;01.01.0001 7:41:58;Пермь
p50;Arrival;01.01.0001 7:43:33;Санкт-Петербург
p100;Departure;01.01.0001 7:45:54;Пермь
p300;Departure;01.01.0001 7:49:51;Омск
p200;Arrival;01.01.0001 7:50:19;Екатеринбург
p50;Departure;01.01.0001 7:53:25;Пермь
p200;Arrival;01.01.0001 7:56:20;Пермь
p100;Departure;01.01.0001 7:56:30;Пермь
p300;Arrival;01.01.0001 8:01:08;Екатеринбург
p10;Arrival;01.01.0001 8:01:41;Пермь
p100;Arrival;01.01.0001 8:04:40;Пермь
p300;Departure;01.01.0001 8:07:42;Пермь
p200;Departure;01.01.0001 8:11:08;Санкт-Петербург
p10;Arrival;01.01.0001 8:11:29;Омск
p50;Arrival;01.01.0001 8:12:22;Екатеринбург
p100;Arrival;01.01.0001 8:13:23;Екатеринбург
p100;Arrival;01.01.0001 8:14:44;Екатеринбург
p10;Departure;01.01.0001 8:16:57;Екатеринбург
p100;Departure;01.01.0001 8:17:13;Санкт-Петербург
p200;Departure;01.01.0001 8:18:31;Москва
p100;Arrival;01.01.0001 8:20:03;Омск
p100;Arrival;01.01.0001 8:22:29;Санкт-Петербург
p200;Departure;01.01.0001 8:23:11;Екатеринбург
p300;Arrival;01.01.0001 8:26:56;Екатеринбург
p200;Arrival;01.01.0001 8:28:34;Омск
p200;Departure;01.01.0001 8:29:20;Москва
p200;Departure;01.01.0001 8:33:10;Екатеринбург
p200;Departure;01.01.0001 8:33:33;Санкт-Петербург
p100;Arrival;01.01.0001 8:33:45;Санкт-Петербург
p300;Departure;01.01.0001 8:38:18;Екатеринбург
p10;Arrival;01.01.0001 8:38:29;Пермь
p10;Departure;01.01.0001 8:40:32;Москва
p50;Departure;01.01.0001 8:43:07;Пермь
p300;Departure;01.01.0001 8:43:31;Санкт-Петербург
p200;Arrival;01.01.0001 8:45:58;Пермь
p100;Departure;01.01.0001 8:52:55;Пермь
p200;Arrival;01.01.0001 8:54:02;Екатеринбург
p200;Arrival;01.01.0001 8:54:50;Екатеринбург
p10;Arrival;01.01.0001 8:58:04;Омск
p300;Departure;01.01.0001 8:59:15;Пермь
p50;Departure;01.01.0001 9:00:09;Омск
p10;Departure;01.01.0001 9:02:48;Омск
p200;Departure;01.01.0001 9:03:53;Санкт-Петербург
p300;Arrival;01.01.0001 9:07:23;Пермь
p50;Departure;01.01.0001 9:09:45;Москва
p10;Arrival;01.01.0001 9:11:57;Омск
p10;Departure;01.01.0001 9:13:05;Москва
p300;Departure;01.01.0001 9:14:10;Москва
p50;Arrival;01.01.0001 9:15:44;Екатеринбург
p300;Arrival;01.01.0001 9:24:45;Москва
p300;Arrival;01.01.0001 9:24:57;Москва
p50;Departure;01.01.0001 9:25:17;Омск
p100;Arrival;01.01.0001 9:27:25;Пермь
p300;Arrival;01.01.0001 9:32:55;Омск
p300;Departure;01.01.0001 9:33:27;Омск
p50;Arrival;01.01.0001 9:36:21;Екатеринбург
p50;Departure;01.01.0001 9:36:23;Екатеринбург
p300;Departure;01.01.0001 9:47:10;Омск
p100;Departure;01.01.0001 9:57:02;Пермь
p50;Departure;02.01.0001 0:00:00;Москва
p10;Arrival;02.01.0001 0:00:00;Пермь
p100;Arrival;02.01.0001 0:03:18;Екатеринбург
p200;Departure;02.01.0001 0:07:58;Пермь
p300;Arrival;02.01.0001 0:14:45;Санкт-Петербург
p50;Departure;02.01.0001 0:15:02;Екатеринбург
p100;Arrival;02.01.0001 0:16:13;Москва
p100;Arrival;02.01.0001 0:16:39;Омск
p100;Departure;02.01.0001 0:18:15;Санкт-Петербург
p50;Departure;02.01.0001 0:41:18;Москва
p200;Departure;02.01.0001 0:41:56;Екатеринбург
p50;Departure;02.01.0001 0:43:22;Санкт-Петербург
p50;Departure;02.01.0001 0:44:36;Омск
p100;Arrival;02.01.0001 0:45:26;Москва
p50;Departure;02.01.0001 0:46:19;Санкт-Петербург
p200;Arrival;02.01.0001 0:47:07;Екатеринбург
p10;Arrival;02.01.0001 0:57:56;Омск
p10;Arrival;02.01.0001 0:59:27;Омск
p200;Arrival;02.01.0001 1:01:07;Екатеринбург
p10;Departure;02.01.0001 1:02:37;Санкт-Петербург
p300;Arrival;02.01.0001 1:03:29;Санкт-Петербург
p10;Arrival;02.01.0001 1:08:54;Омск
p50;Arrival;02.01.0001 1:11:10;Пермь
p100;Arrival;02.01.0001 1:11:50;Пермь
p50;Arrival;02.01.0001 1:12:33;Екатеринбург
p10;Departure;02.01.0001 1:12:40;Москва
p100;Departure;02.01.0001 1:14:45;Екатеринбург
p10;Arrival;02.01.0001 1:17:31;Санкт-Петербург
p100;Arrival;02.01.0001 1:18:26;Москва
p100;Arrival;02.01.0001 1:19:04;Пермь
p300;Departure;02.01.0001 1:21:42;Екатеринбург
p200;Departure;02.01.0001 1:22:08;Омск
p300;Departure;02.01.0001 1:22:39;Екатеринбург
p10;Departure;02.01.0001 1:23:08;Пермь
p10;Departure;02.01.0001 1:23:12;Омск
p50;Departure;02.01.0001 1:28:11;Екатеринбург
p10;Arrival;02.01.0001 1:31:35;Москва
p50;Arrival;02.01.0001 1:36:18;Пермь
p100;Arrival;02.01.0001 1:36:47;Пермь
p50;Departure;02.01.0001 1:41:51;Пермь
p50;Arrival;02.01.0001 1:44:22;Екатеринбург
p100;Departure;02.01.0001 1:50:57;Омск
p10;Departure;02.01.0001 1:51:32;Пермь
p300;Arrival;02.01.0001 1:53:03;Москва
p50;Departure;02.01.0001 1:55:04;Пермь
p300;Arrival;02.01.0001 1:58:50;Санкт-Петербург
p300;Departure;02.01.0001 10:01:27;Пермь
p50;Departure;02.01.0001 10:06:34;Пермь
p100;Departure;02.01.0001 10:07:35;Санкт-Петербург
p300;Departure;02.01.0001 10:08:39;Омск
p50;Departure;02.01.0001 10:10:36;Москва
p10;Departure;02.01.0001 10:10:51;Омск
p100;Departure;02.01.0001 10:11:15;Пермь
p100;Arrival;02.01.0001 10:11:40;Пермь
p100;Departure;02.01.0001 10:12:29;Санкт-Петербург
p200;Departure;02.01.0001 10:18:02;Москва
p50;Departure;02.01.0001 10:18:43;Москва
p10;Arrival;02.01.0001 10:18:48;Санкт-Петербург
p100;Arrival;02.01.0001 10:19:11;Санкт-Петербург
p10;Arrival;02.01.0001 10:19:30;Пермь
p50;Departure;02.01.0001 10:24:04;Санкт-Петербург
p50;Departure;02.01.0001 10:24:07;Пермь
p300;Departure;02.01.0001 10:24:46;Москва
p300;Departure;02.01.0001 10:25:09;Екатеринбург
p100;Arrival;02.01.0001 10:26:20;Пермь
p10;Departure;02.01.0001 10:26:22;Пермь
p10;Departure;02.01.0001 10:27:40;Омск
p200;Arrival;02.01.0001 10:29:31;Екатеринбург
p100;Arrival;02.01.0001 10:30:15;Екатеринбург
p10;Departure;02.01.0001 10:36:00;Санкт-Петербург
p10;Departure;02.01.0001 10:36:40;Санкт-Петербург
p300;Arrival;02.01.0001 10:37:57;Москва
p50;Arrival;02.01.0001 10:39:27;Екатеринбург
p10;Departure;02.01.0001 10:41:39;Пермь
p10;Arrival;02.01.0001 10:45:32;Пермь
p200;Departure;02.01.0001 10:50:42;Санкт-Петербург
p300;Arrival;02.01.0001 10:51:20;Омск
p200;Departure;02.01.0001 10:51:23;Екатеринбург
p200;Arrival;02.01.0001 10:51:30;Санкт-Петербург
p300;Departure;02.01.0001 10:51:35;Москва
p200;Arrival;02.01.0001 10:51:42;Омск
p10;Arrival;02.01.0001 10:54:10;Омск
p10;Departure;02.01.0001 10:58:21;Москва
p10;Departure;02.01.0001 10:58:24;Москва
p200;Arrival;02.01.0001 11:00:15;Екатеринбург
p100;Departure;02.01.0001 11:00:22;Санкт-Петербург
p200;Departure;02.01.0001 11:03:35;Пермь
p100;Departure;02.01.0001 11:05:14;Омск
p300;Departure;02.01.0001 11:06:03;Омск
p50;Departure;02.01.0001 11:11:13;Москва
p100;Departure;02.01.0001 11:15:22;Москва
p200;Departure;02.01.0001 11:16:25;Омск
p100;Departure;02.01.0001 11:16:30;Пермь
p100;Arrival;02.01.0001 11:18:16;Екатеринбург
p50;Arrival;02.01.0001 11:18:56;Москва
p100;Departure;02.01.0001 11:21:50;Санкт-Петербург
p100;Arrival;02.01.0001 11:22:14;Санкт-Петербург
p50;Arrival;02.01.0001 11:23:29;Санкт-Петербург
p300;Departure;02.01.0001 11:32:05;Санкт-Петербург
p300;Arrival;02.01.0001 11:32:08;Москва
p50;Departure;02.01.0001 11:33:08;Пермь
p200;Arrival;02.01.0001 11:33:41;Пермь
p100;Departure;02.01.0001 11:34:41;Екатеринбург
p50;Departure;02.01.0001 11:35:10;Пермь
p50;Arrival;02.01.0001 11:38:53;Москва
p200;Departure;02.01.0001 11:42:06;Пермь
p10;Departure;02.01.0001 11:42:16;Екатеринбург
p200;Departure;02.01.0001 11:43:17;Екатеринбург
p100;Arrival;02.01.0001 11:47:03;Москва
p50;Arrival;02.01.0001 11:50:05;Санкт-Петербург
p300;Departure;02.01.0001 11:51:33;Екатеринбург
p10;Departure;02.01.0001 11:53:41;Санкт-Петербург
p200;Arrival;02.01.0001 11:54:15;Екатеринбург
p50;Arrival;02.01.0001 11:56:12;Москва
p300;Arrival;02.01.0001 12:05:34;Санкт-Петербург
p10;Arrival;02.01.0001 12:06:25;Пермь
p10;Departure;02.01.0001 12:08:12;Екатеринбург
p10;Departure;02.01.0001 12:09:58;Омск
p10;Departure;02.01.0001 12:12:08;Москва
p200;Departure;02.01.0001 12:13:21;Москва
p50;Departure;02.01.0001 12:16:13;Москва
p10;Arrival;02.01.0001 12:16:42;Санкт-Петербург
p10;Departure;02.01.0001 12:18:11;Омск
p50;Departure;02.01.0001 12:19:08;Екатеринбург
p200;Departure;02.01.0001 12:20:38;Екатеринбург
p300;Arrival;02.01.0001 12:27:35;Санкт-Петербург
p50;Arrival;02.01.0001 12:28:44;Пермь
p200;Arrival;02.01.0001 12:33:56;Омск
p100;Departure;02.01.0001 12:35:57;Пермь
p100;Departure;02.01.0001 12:36:17;Москва
p50;Departure;02.01.0001 12:39:45;Москва
p200;Departure;02.01.0001 12:41:11;Москва
p200;Departure;02.01.0001 12:44:03;Москва
p10;Departure;02.01.0001 12:50:04;Москва
p10;Arrival;02.01.0001 12:52:10;Москва
p10;Arrival;02.01.0001 12:53:22;Санкт-Петербург
p200;Departure;02.01.0001 12:54:57;Пермь
p300;Arrival;02.01.0001 12:55:57;Омск
p200;Arrival;02.01.0001 12:58:26;Москва
p50;Departure;02.01.0001 13:02:33;Москва
p300;Departure;02.01.0001 13:08:21;Пермь
p300;Arrival;02.01.0001 13:08:56;Москва
p300;Arrival;02.01.0001 13:10:28;Москва
p10;Arrival;02.01.0001 13:12:24;Екатеринбург
p300;Arrival;02.01.0001 13:13:23;Омск
p50;Arrival;02.01.0001 13:15:32;Москва
p50;Arrival;02.01.0001 13:16:08;Екатеринбург
p50;Arrival;02.01.0001 13:18:36;Омск
p300;Arrival;02.01.0001 13:21:12;Пермь
p100;Arrival;02.01.0001 13:21:39;Пермь
p200;Departure;02.01.0001 13:22:09;Санкт-Петербург
p300;Departure;02.01.0001 13:22:11;Санкт-Петербург
p300;Arrival;02.01.0001 13:26:22;Пермь
p100;Arrival;02.01.0001 13:29:56;Санкт-Петербург
p300;Arrival;02.01.0001 13:32:10;Пермь
p200;Arrival;02.01.0001 13:38:29;Москва
p10;Arrival;02.01.0001 13:39:03;Санкт-Петербург
p100;Departure;02.01.0001 13:39:07;Санкт-Петербург
p100;Arrival;02.01.0001 13:40:17;Санкт-Петербург
p300;Arrival;02.01.0001 13:42:31;Екатеринбург
p300;Arrival;02.01.0001 13:45:44;Пермь
p50;Departure;02.01.0001 13:46:00;Омск
p100;Arrival;02.01.0001 13:49:00;Екатеринбург
p50;Departure;02.01.0001 13:49:32;Екатеринбург
p100;Arrival;02.01.0001 13:50:21;Москва
p100;Arrival;02.01.0001 13:52:40;Москва
p100;Departure;02.01.0001 13:53:49;Екатеринбург
p300;Departure;02.01.0001 13:55:32;Москва
p300;Departure;02.01.0001 14:02:43;Москва
p200;Departure;02.01.0001 14:03:47;Москва
p200;Departure;02.01.0001 14:04:25;Пермь
p100;Departure;02.01.0001 14:07:52;Москва
p200;Departure;02.01.0001 14:12:11;Санкт-Петербург
p10;Departure;02.01.0001 14:17:37;Пермь
p300;Departure;02.01.0001 14:18:07;Екатеринбург
p10;Arrival;02.01.0001 14:19:49;Екатеринбург
p200;Arrival;02.01.0001 14:27:59;Санкт-Петербург
p50;Arrival;02.01.0001 14:28:30;Омск
p50;Arrival;02.01.0001 14:29:30;Москва
p100;Departure;02.01.0001 14:29:55;Екатеринбург
p300;Arrival;02.01.0001 14:30:25;Омск
p300;Arrival;02.01.0001 14:31:22;Омск
p200;Departure;02.01.0001 14:31:26;Пермь
p10;Departure;02.01.0001 14:32:47;Москва
p50;Departure;02.01.0001 14:33:20;Пермь
p100;Arrival;02.01.0001 14:34:24;Москва
p200;Arrival;02.01.0001 14:34:35;Москва
p50;Arrival;02.01.0001 14:35:03;Екатеринбург
p300;Departure;02.01.0001 14:44:54;Екатеринбург
p300;Departure;02.01.0001 14:48:03;Санкт-Петербург
p50;Arrival;02.01.0001 14:50:26;Пермь
p100;Arrival;02.01.0001 14:53:05;Санкт-Петербург
p10;Departure;02.01.0001 14:54:41;Пермь
p200;Arrival;02.01.0001 14:56:39;Омск
p100;Departure;02.01.0001 14:57:48;Пермь
p100;Departure;02.01.0001 15:00:58;Пермь
p10;Departure;02.01.0001 15:02:05;Омск
p300;Departure;02.01.0001 15:03:50;Екатеринбург
p100;Arrival;02.01.0001 15:05:05;Екатеринбург
p50;Departure;02.01.0001 15:05:08;Пермь
p50;Departure;02.01.0001 15:07:44;Пермь
p50;Arrival;02.01.0001 15:12:21;Омск
p200;Departure;02.01.0001 15:13:06;Омск
p300;Departure;02.01.0001 15:18:39;Пермь
p50;Departure;02.01.0001 15:21:24;Омск
p300;Arrival;02.01.0001 15:22:52;Москва
p50;Departure;02.01.0001 15:24:37;Омск
p10;Arrival;02.01.0001 15:26:33;Москва
p10;Departure;02.01.0001 15:27:53;Санкт-Петербург
p50;Departure;02.01.0001 15:30:35;Москва
p50;Arrival;02.01.0001 15:31:40;Санкт-Петербург
p10;Departure;02.01.0001 15:37:15;Омск
p300;Arrival;02.01.0001 15:39:07;Санкт-Петербург
p100;Arrival;02.01.0001 15:39:54;Омск
p200;Departure;02.01.0001 15:41:52;Пермь
p50;Arrival;02.01.0001 15:43:52;Екатеринбург
p10;Arrival;02.01.0001 15:46:08;Екатеринбург
p50;Departure;02.01.0001 15:47:53;Омск
p50;Departure;02.01.0001 15:51:14;Санкт-Петербург
p10;Departure;02.01.0001 16:01:37;Москва
p100;Arrival;02.01.0001 16:02:21;Екатеринбург
p50;Arrival;02.01.0001 16:03:58;Омск
p200;Arrival;02.01.0001 16:05:11;Омск
p200;Arrival;02.01.0001 16:06:21;Санкт-Петербург
p10;Departure;02.01.0001 16:13:10;Омск
p300;Departure;02.01.0001 16:15:24;Пермь
p300;Arrival;02.01.0001 16:16:00;Омск
p50;Arrival;02.01.0001 16:17:01;Екатеринбург
p200;Arrival;02.01.0001 16:17:23;Москва
p10;Departure;02.01.0001 16:19:39;Омск
p300;Arrival;02.01.0001 16:23:14;Омск
p200;Arrival;02.01.0001 16:28:41;Санкт-Петербург
p200;Arrival;02.01.0001 16:33:36;Екатеринбург
p50;Arrival;02.01.0001 16:34:06;Пермь
p100;Departure;02.01.0001 16:38:18;Екатеринбург
p200;Departure;02.01.0001 16:38:35;Екатеринбург
p100;Arrival;02.01.0001 16:41:24;Омск
p50;Departure;02.01.0001 16:41:58;Екатеринбург
p100;Departure;02.01.0001 16:42:23;Пермь
p200;Departure;02.01.0001 16:42:23;Екатеринбург
p10;Departure;02.01.0001 16:43:26;Омск
p100;Arrival;02.01.0001 16:47:34;Екатеринбург
p10;Arrival;02.01.0001 16:49:10;Санкт-Петербург
p50;Departure;02.01.0001 16:50:19;Санкт-Петербург
p300;Arrival;02.01.0001 16:52:19;Москва
p300;Departure;02.01.0001 16:53:20;Санкт-Петербург
p300;Arrival;02.01.0001 16:55:17;Пермь
p100;Arrival;02.01.0001 16:56:14;Екатеринбург
p50;Arrival;02.01.0001 16:57:57;Москва
p50;Departure;02.01.0001 16:57:58;Санкт-Петербург
p100;Departure;02.01.0001 17:04:01;Пермь
p10;Departure;02.01.0001 17:04:51;Екатеринбург
p200;Arrival;02.01.0001 17:06:25;Пермь
p100;Arrival;02.01.0001 17:07:34;Екатеринбург
p100;Departure;02.01.0001 17:09:50;Санкт-Петербург
p10;Departure;02.01.0001 17:11:08;Москва
p300;Departure;02.01.0001 17:12:14;Москва
p300;Arrival;02.01.0001 17:12:52;Омск
p50;Arrival;02.01.0001 17:12:59;Пермь
p300;Departure;02.01.0001 17:14:27;Пермь
p200;Arrival;02.01.0001 17:20:42;Омск
p200;Arrival;02.01.0001 17:24:04;Москва
p10;Arrival;02.01.0001 17:27:15;Москва
p300;Arrival;02.01.0001 17:31:14;Омск
p10;Departure;02.01.0001 17:33:30;Санкт-Петербург
p200;Departure;02.01.0001 17:35:03;Омск
p100;Departure;02.01.0001 17:40:34;Омск
p50;Departure;02.01.0001 17:43:32;Екатеринбург
p200;Arrival;02.01.0001 17:43:34;Москва
p50;Arrival;02.01.0001 17:45:44;Пермь
p100;Arrival;02.01.0001 17:46:01;Екатеринбург
p100;Arrival;02.01.0001 17:46:11;Омск
p100;Departure;02.01.0001 17:47:25;Москва
p50;Departure;02.01.0001 17:49:52;Омск
p100;Departure;02.01.0001 17:50:01;Пермь
p300;Departure;02.01.0001 17:51:06;Москва
p10;Departure;02.01.0001 17:57:51;Москва
p300;Arrival;02.01.0001 18:03:59;Омск
p10;Arrival;02.01.0001 18:07:20;Екатеринбург
p100;Arrival;02.01.0001 18:11:20;Омск
p300;Arrival;02.01.0001 18:13:39;Пермь
p50;Departure;02.01.0001 18:15:05;Омск
p100;Arrival;02.01.0001 18:16:26;Санкт-Петербург
p100;Departure;02.01.0001 18:19:31;Москва
p10;Arrival;02.01.0001 18:19:58;Екатеринбург
p300;Arrival;02.01.0001 18:20:07;Санкт-Петербург
p100;Arrival;02.01.0001 18:21:49;Екатеринбург
p300;Arrival;02.01.0001 18:23:15;Санкт-Петербург
p100;Departure;02.01.0001 18:24:50;Омск
p100;Departure;02.01.0001 18:25:37;Екатеринбург
p50;Departure;02.01.0001 18:26:17;Омск
p200;Arrival;02.01.0001 18:34:03;Екатеринбург
p10;Departure;02.01.0001 18:34:51;Пермь
p200;Departure;02.01.0001 18:35:35;Екатеринбург
p100;Arrival;02.01.0001 18:43:16;Екатеринбург
p50;Departure;02.01.0001 18:44:02;Санкт-Петербург
p50;Arrival;02.01.0001 18:49:41;Омск
p200;Departure;02.01.0001 18:50:31;Москва
p200;Arrival;02.01.0001 18:51:04;Москва
p300;Arrival;02.01.0001 18:54:22;Санкт-Петербург
p300;Arrival;02.01.0001 18:55:42;Санкт-Петербург
p100;Arrival;02.01.0001 18:55:49;Екатеринбург
p100;Arrival;02.01.0001 18:58:06;Екатеринбург
p300;Arrival;02.01.0001 19:00:34;Екатеринбург
p100;Arrival;02.01.0001 19:05:01;Пермь
p100;Arrival;02.01.0001 19:05:21;Москва
p300;Departure;02.01.0001 19:07:00;Омск
p300;Departure;02.01.0001 19:09:14;Екатеринбург
p10;Arrival;02.01.0001 19:09:29;Омск
p200;Departure;02.01.0001 19:09:41;Омск
p50;Departure;02.01.0001 19:11:15;Омск
p200;Arrival;02.01.0001 19:15:21;Омск
p10;Arrival;02.01.0001 19:15:30;Омск
p300;Arrival;02.01.0001 19:18:51;Санкт-Петербург
p50;Departure;02.01.0001 19:21:18;Омск
p50;Departure;02.01.0001 19:23:57;Екатеринбург
p200;Departure;02.01.0001 19:24:50;Санкт-Петербург
p100;Arrival;02.01.0001 19:26:49;Омск
p50;Departure;02.01.0001 19:30:20;Пермь
p50;Departure;02.01.0001 19:30:34;Пермь
p100;Arrival;02.01.0001 19:42:49;Санкт-Петербург
p200;Departure;02.01.0001 19:44:45;Москва
p300;Departure;02.01.0001 19:47:25;Москва
p200;Departure;02.01.0001 19:57:36;Пермь
p10;Departure;02.01.0001 19:58:26;Москва
p10;Departure;02.01.0001 2:01:23;Москва
p300;Arrival;02.01.0001 2:03:40;Пермь
p10;Departure;02.01.0001 2:06:29;Санкт-Петербург
p100;Departure;02.01.0001 2:07:18;Санкт-Петербург
p10;Departure;02.01.0001 2:09:22;Екатеринбург
p200;Arrival;02.01.0001 2:13:31;Санкт-Петербург
p300;Arrival;02.01.0001 2:15:01;Екатеринбург
p200;Departure;02.01.0001 2:16:59;Санкт-Петербург
p50;Departure;02.01.0001 2:18:41;Омск
p10;Arrival;02.01.0001 2:20:26;Екатеринбург
p100;Arrival;02.01.0001 2:26:17;Екатеринбург
p200;Arrival;02.01.0001 2:29:55;Пермь
p300;Arrival;02.01.0001 2:35:48;Пермь
p200;Arrival;02.01.0001 2:35:57;Санкт-Петербург
p50;Arrival;02.01.0001 2:39:26;Санкт-Петербург
p10;Departure;02.01.0001 2:44:09;Санкт-Петербург
p200;Departure;02.01.0001 2:46:58;Москва
p200;Departure;02.01.0001 2:48:36;Екатеринбург
p50;Departure;02.01.0001 2:48:54;Омск
p100;Arrival;02.01.0001 2:50:25;Екатеринбург
p10;Arrival;02.01.0001 2:51:12;Москва
p300;Departure;02.01.0001 20:04:12;Пермь
p10;Arrival;02.01.0001 20:07:24;Санкт-Петербург
p50;Departure;02.01.0001 20:14:38;Москва
p200;Arrival;02.01.0001 20:17:58;Омск
p300;Departure;02.01.0001 20:18:25;Москва
p200;Arrival;02.01.0001 20:20:31;Омск
p50;Arrival;02.01.0001 20:21:07;Омск
p50;Departure;02.01.0001 20:26:49;Пермь
p300;Departure;02.01.0001 20:26:53;Москва
p200;Departure;02.01.0001 20:28:13;Москва
p300;Departure;02.01.0001 20:30:08;Омск
p300;Departure;02.01.0001 20:30:28;Санкт-Петербург
p200;Departure;02.01.0001 20:32:00;Пермь
p50;Departure;02.01.0001 20:35:43;Омск
p10;Arrival;02.01.0001 20:41:44;Санкт-Петербург
p50;Arrival;02.01.0001 20:41:54;Санкт-Петербург
p50;Arrival;02.01.0001 20:42:42;Пермь
p10;Arrival;02.01.0001 20:45:48;Омск
p10;Departure;02.01.0001 20:47:17;Екатеринбург
p200;Departure;02.01.0001 20:49:34;Омск
p100;Arrival;02.01.0001 20:55:03;Пермь
p200;Departure;02.01.0001 20:56:53;Санкт-Петербург
p10;Arrival;02.01.0001 21:00:48;Санкт-Петербург
p100;Arrival;02.01.0001 21:06:22;Москва
p50;Departure;02.01.0001 21:06:53;Омск
p300;Departure;02.01.0001 21:07:30;Пермь
p200;Departure;02.01.0001 21:07:46;Омск
p10;Departure;02.01.0001 21:13:04;Москва
p200;Arrival;02.01.0001 21:22:48;Москва
p50;Arrival;02.01.0001 21:27:13;Санкт-Петербург
p100;Arrival;02.01.0001 21:27:20;Екатеринбург
p10;Departure;02.01.0001 21:29:57;Омск
p100;Departure;02.01.0001 21:30:32;Санкт-Петербург
p100;Departure;02.01.0001 21:30:36;Омск
p300;Arrival;02.01.0001 21:31:51;Омск
p100;Arrival;02.01.0001 21:31:56;Екатеринбург
p10;Arrival;02.01.0001 21:32:02;Санкт-Петербург
p10;Arrival;02.01.0001 21:39:15;Омск
p100;Arrival;02.01.0001 21:40:07;Пермь
p10;Arrival;02.01.0001 21:42:15;Пермь
p200;Departure;02.01.0001 21:44:20;Санкт-Петербург
p50;Arrival;02.01.0001 21:48:24;Москва
p100;Arrival;02.01.0001 21:55:06;Омск
p10;Arrival;02.01.0001 21:58:07;Омск
p10;Arrival;02.01.0001 21:59:26;Омск
p100;Departure;02.01.0001 22:00:16;Пермь
p100;Arrival;02.01.0001 22:01:24;Екатеринбург
p200;Departure;02.01.0001 22:07:59;Омск
p100;Departure;02.01.0001 22:17:24;Пермь
p300;Departure;02.01.0001 22:19:19;Екатеринбург
p200;Departure;02.01.0001 22:20:59;Санкт-Петербург
p200;Arrival;02.01.0001 22:23:17;Пермь
p300;Departure;02.01.0001 22:27:06;Екатеринбург
p50;Arrival;02.01.0001 22:28:58;Екатеринбург
p200;Departure;02.01.0001 22:33:24;Пермь
p100;Arrival;02.01.0001 22:33:47;Омск
p10;Arrival;02.01.0001 22:38:00;Пермь
p300;Arrival;02.01.0001 22:38:23;Омск
p10;Departure;02.01.0001 22:39:32;Екатеринбург
p300;Departure;02.01.0001 22:40:12;Омск
p10;Departure;02.01.0001 22:42:34;Санкт-Петербург
p10;Departure;02.01.0001 22:45:46;Омск
p50;Departure;02.01.0001 22:46:11;Москва
p200;Departure;02.01.0001 22:48:25;Екатеринбург
p50;Arrival;02.01.0001 22:53:06;Екатеринбург
p50;Departure;02.01.0001 22:56:50;Пермь
p50;Departure;02.01.0001 23:06:24;Пермь
p50;Departure;02.01.0001 23:07:04;Екатеринбург
p200;Arrival;02.01.0001 23:07:22;Москва
p100;Arrival;02.01.0001 23:09:29;Омск
p50;Departure;02.01.0001 23:10:32;Санкт-Петербург
p10;Departure;02.01.0001 23:14:47;Москва
p10;Arrival;02.01.0001 23:15:25;Москва
p300;Arrival;02.01.0001 23:17:25;Екатеринбург
p200;Departure;02.01.0001 23:18:09;Москва
p200;Arrival;02.01.0001 23:22:50;Москва
p100;Arrival;02.01.0001 23:24:08;Москва
p300;Departure;02.01.0001 23:36:36;Санкт-Петербург
p10;Arrival;02.01.0001 23:37:44;Омск
p10;Departure;02.01.0001 23:39:54;Омск
p50;Departure;02.01.0001 23:43:09;Москва
p100;Departure;02.01.0001 23:52:25;Екатеринбург
p100;Departure;02.01.0001 23:56:21;Москва
p300;Departure;02.01.0001 23:56:40;Санкт-Петербург
p50;Arrival;02.01.0001 3:01:21;Екатеринбург
p10;Departure;02.01.0001 3:01:33;Екатеринбург
p10;Arrival;02.01.0001 3:05:06;Омск
p50;Arrival;02.01.0001 3:09:58;Пермь
p100;Arrival;02.01.0001 3:11:36;Екатеринбург
p100;Departure;02.01.0001 3:13:04;Москва
p300;Departure;02.01.0001 3:14:03;Москва
p100;Arrival;02.01.0001 3:18:29;Москва
p300;Departure;02.01.0001 3:18:43;Екатеринбург
p50;Departure;02.01.0001 3:20:07;Пермь
p50;Arrival;02.01.0001 3:20:12;Екатеринбург
p50;Arrival;02.01.0001 3:21:18;Екатеринбург
p10;Departure;02.01.0001 3:21:31;Санкт-Петербург
p100;Departure;02.01.0001 3:27:07;Москва
p100;Arrival;02.01.0001 3:28:38;Омск
p300;Arrival;02.01.0001 3:30:52;Москва
p50;Arrival;02.01.0001 3:32:09;Пермь
p100;Departure;02.01.0001 3:33:38;Санкт-Петербург
p200;Departure;02.01.0001 3:35:37;Омск
p200;Departure;02.01.0001 3:35:43;Пермь
p100;Departure;02.01.0001 3:37:20;Омск
p50;Departure;02.01.0001 3:42:07;Москва
p200;Departure;02.01.0001 3:43:29;Москва
p100;Departure;02.01.0001 3:46:21;Москва
p100;Arrival;02.01.0001 3:46:54;Пермь
p200;Arrival;02.01.0001 3:47:52;Санкт-Петербург
p10;Arrival;02.01.0001 3:49:07;Омск
p200;Arrival;02.01.0001 3:49:21;Москва
p200;Arrival;02.01.0001 3:50:33;Пермь
p50;Arrival;02.01.0001 3:52:40;Москва
p50;Arrival;02.01.0001 3:57:15;Москва
p100;Departure;02.01.0001 3:58:18;Екатеринбург
p200;Arrival;02.01.0001 4:00:20;Пермь
